site_datatype_id,site_id,datatype_id,site_metadata.site_id,site_metadata.site_name,site_metadata.site_common_name,site_metadata.description,site_metadata.elevation,site_metadata.lat,site_metadata.longi,site_metadata.db_site_code,site_metadata.objecttype_id,site_metadata.objecttype_name,site_metadata.basin_id,site_metadata.hydrologic_unit,site_metadata.river_mile,site_metadata.segment_no,site_metadata.state_id,site_metadata.state_code,site_metadata.usgs_id,site_metadata.nws_code,site_metadata.shef_code,site_metadata.scs_id,site_metadata.parent_objecttype_id,site_metadata.parent_site_id,datatype_metadata.datatype_id,datatype_metadata.datatype_name,datatype_metadata.datatype_common_name,datatype_metadata.physical_quantity_name,datatype_metadata.unit_id,datatype_metadata.unit_name,datatype_metadata.unit_common_name,datatype_metadata.allowable_intervals,datatype_metadata.agen_id,datatype_metadata.cmmnt,last_meas_date,last_meas_val
1784,948,25,948,RIDGWAY RESERVOIR,RIDGWAY,,6861.0,38.23636,-107.75914,UC,7,,11,140200060209.0,0.0,0,6,,,RBSC2,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
1785,958,25,958,MCPHEE RESERVOIR,MCPHEE,,6760.0,37.57588,-108.57307,UC,7,,10,140300020601.0,0.0,0,6,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
1786,912,29,912,TAYLOR PARK RESERVOIR,TAYLOR PARK,,9321.0,38.81844,-106.60592,UC,7,,11,140200010113.0,0.0,0,6,,,TPIC2,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1787,913,29,913,BLUE MESA RESERVOIR,BLUE MESA,,7304.0,38.45305,-107.33677,UC,7,,11,140200021003.0,0.0,0,6,,,BMDC2,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1788,914,29,914,MORROW POINT RESERVOIR,MORROW POINT,,7052.0,38.45191,-107.53791,UC,7,,11,140200021005.0,0.0,0,6,,,MPSC2,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1789,915,29,915,CRYSTAL RESERVOIR,CRYSTAL,,6758.0,38.51046,-107.62373999999998,UC,7,,11,140200021101.0,0.0,0,6,,,CLSC2,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1790,916,29,916,FONTENELLE RESERVOIR,FONTENELLE,,6418.0,42.02617,-110.06816,UC,7,,1,140401030602.0,0.0,0,50,,,GBRW4,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1791,917,29,917,FLAMING GORGE RESERVOIR,FLAMING GORGE,,5667.0,40.91474,-109.42185,UC,7,,1,140401060805.0,0.0,0,44,,,GRNU1,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1792,919,29,919,LAKE POWELL,LAKE POWELL,,3271.0,36.93649,-111.48396,UC,7,,2029,140700061105.0,0.0,0,3,,,GLDA3,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1793,920,29,920,NAVAJO RESERVOIR,NAVAJO,,6099.0,36.80063,-107.61203,UC,7,,16,140801011605.0,0.0,0,31,,,NVRN5,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1795,924,29,924,VEGA RESERVOIR,VEGA,,7986.0,39.22163,-107.79988,UC,7,,11,140100051202.0,0.0,0,6,,,VEGC2,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1796,925,29,925,WILLARD BAY RESERVOIR,WILLARD BAY,,4203.0,41.37738,-112.08339,UC,7,,4,160201020702.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1797,927,29,927,STEINAKER RESERVOIR,STEINAKER,,5513.0,40.51456,-109.53275,UC,7,,1,140600100901.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1798,928,29,928,STARVATION RESERVOIR,STARVATION,,5723.0,40.19324,-110.44722,UC,7,,6,140600040806.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1799,930,29,930,MOON LAKE RESERVOIR,MOON LAKE,,8081.0,40.57445,-110.50665,UC,7,,6,140600030604.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1800,931,29,931,SCOFIELD RESERVOIR,SCOFIELD,,7708.0,39.77656,-111.05074,UC,7,,7,140600070206.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1801,932,29,932,JOES VALLEY RESERVOIR,JOES VALLEY,,6978.0,39.2901,-111.27888,UC,7,,7,140600090203.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1802,933,29,933,VALLECITO RESERVOIR,VALLECITO,,7613.0,37.37834,-107.57486000000002,UC,7,,16,140801011401.0,0.0,0,6,,,VCRC2,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1803,934,29,934,LEMON RESERVOIR,LEMON,,8150.0,37.39538,-107.66269,UC,7,,16,140801040703.0,0.0,0,6,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1804,935,29,935,JACKSON GULCH RESERVOIR,JACKSON GULCH,,7844.0,37.40186,-108.27342,UC,7,,16,140801070103.0,0.0,0,6,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1805,936,29,936,BIG SANDY RESERVOIR,BIG SANDY,,6718.0,42.24993,-109.42803,UC,7,,1,140401040601.0,0.0,0,50,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1806,937,29,937,BRANTLEY LAKE,BRANTLEY,,3249.0,32.5442,-104.3814,UC,7,,19,130600111003.0,0.0,0,31,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1807,938,29,938,CAUSEY RESERVOIR,CAUSEY,,5718.0,41.29828,-111.58591,UC,7,,4,160201020205.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1808,939,29,939,SILVER JACK RESERVOIR,SILVER JACK,,8934.0,38.22692,-107.54041,UC,7,,11,140200020901.0,0.0,0,6,,,SJAC2,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1809,940,29,940,EAST CANYON RESERVOIR,EAST CANYON,,5667.0,40.92027,-111.60099,UC,7,,4,160201020106.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1810,941,29,941,ECHO RESERVOIR,ECHO,,5569.0,40.96412,-111.43238999999998,UC,7,,4,160201010702.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1811,942,29,942,LOST CREEK RESERVOIR,LOST CREEK,,5917.0,41.18318,-111.39905,UC,7,,4,160201010606.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1812,943,29,943,LAKE SUMNER,SUMNER,,4272.0,34.628840000000004,-104.3924,UC,7,,19,130600011309.0,0.0,0,31,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1813,944,29,944,MEEKS CABIN RESERVOIR,MEEKS CABIN,,8694.0,41.01664,-110.58344,UC,7,,1,140401070303.0,0.0,0,50,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1814,945,29,945,PAONIA RESERVOIR,PAONIA,,6450.0,38.94919,-107.34347,UC,7,,11,140200040401.0,0.0,0,6,,,PRSC2,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1815,946,29,946,PINEVIEW RESERVOIR,PINEVIEW,,4916.0,41.25419,-111.84254,UC,7,,4,160201020306.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1816,947,29,947,ROCKPORT RESERVOIR,ROCKPORT RESERVOIR,,6038.0,40.78944,-111.40263,UC,7,,4,160201010404.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1817,948,29,948,RIDGWAY RESERVOIR,RIDGWAY,,6861.0,38.23636,-107.75914,UC,7,,11,140200060209.0,0.0,0,6,,,RBSC2,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1818,949,29,949,STATELINE RESERVOIR,STATELINE,,9196.0,40.98291,-110.39038,UC,7,,1,140401070202.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1820,951,29,951,CRAWFORD RESERVOIR,CRAWFORD,,6565.0,38.68294,-107.60285,UC,7,,11,140200021204.0,0.0,0,6,,,CRFC2,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1821,952,29,952,CURRANT CREEK RESERVOIR,CURRANT CREEK,,7696.0,40.33841,-111.05821,UC,7,,6,140600040401.0,0.0,0,44,,,CRUU1,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1822,953,29,953,DEER CREEK RESERVOIR,DEER CREEK,,5420.0,40.40837,-111.52908,UC,7,,5,160202030405.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1823,954,29,954,EDEN RESERVOIR,EDEN,,6703.0,42.21665,-109.37087,UC,7,,1,140401040601.0,0.0,0,50,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1824,955,29,955,FRUITGROWERS RESERVOIR,FRUITGROWERS,,5475.0,38.82871,-107.94513,UC,7,,11,140200050105.0,0.0,0,6,,,FTGC2,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1825,956,29,956,HUNTINGTON NORTH RESERVOIR,HUNTINGTON NORTH,,6481.0,39.38458,-111.09082,UC,7,,7,140600090105.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1826,957,29,957,HYRUM RESERVOIR,HYRUM,,4672.0,41.62117,-111.86099,UC,7,,2,160102030105.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1827,958,29,958,MCPHEE RESERVOIR,MCPHEE,,6760.0,37.57588,-108.57307,UC,7,,10,140300020601.0,0.0,0,6,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1828,959,29,959,NEWTON RESERVOIR,NEWTON,,4760.0,41.8998,-111.97562,UC,7,,2,160102020705.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1829,960,29,960,RED FLEET RESERVOIR,RED FLEET,,5604.0,40.57543,-109.42052,UC,7,,1,140600100205.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1830,961,29,961,RIFLE GAP RESERVOIR,RIFLE GAP,,5943.0,39.6303,-107.7582,UC,7,,20,140100050505.0,0.0,0,6,,,RRGC2,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1831,962,29,962,STRAWBERRY RESERVOIR (EXPANDED),STRAWBERRY RESERVOIR (EXPANDED),Represents the single reservoir that existed after the expansion,7448.0,40.13564,-111.02658999999998,UC,7,,6,140600040106.0,0.0,0,44,,,STIU1,,,7,962,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1832,963,29,963,UPPER STILLWATER RESERVOIR,UPPER STILLWATER,,8169.0,40.56565,-110.70044,UC,7,,6,140600030305.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1833,964,29,964,JORDANELLE RESERVOIR,JORDANELLE,,6187.0,40.59833,-111.42304,UC,7,,5,160202030304.0,0.0,0,44,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1834,912,30,912,TAYLOR PARK RESERVOIR,TAYLOR PARK,,9321.0,38.81844,-106.60592,UC,7,,11,140200010113.0,0.0,0,6,,,TPIC2,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
1835,913,30,913,BLUE MESA RESERVOIR,BLUE MESA,,7304.0,38.45305,-107.33677,UC,7,,11,140200021003.0,0.0,0,6,,,BMDC2,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
1836,914,30,914,MORROW POINT RESERVOIR,MORROW POINT,,7052.0,38.45191,-107.53791,UC,7,,11,140200021005.0,0.0,0,6,,,MPSC2,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
1837,915,30,915,CRYSTAL RESERVOIR,CRYSTAL,,6758.0,38.51046,-107.62373999999998,UC,7,,11,140200021101.0,0.0,0,6,,,CLSC2,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
1838,916,30,916,FONTENELLE RESERVOIR,FONTENELLE,,6418.0,42.02617,-110.06816,UC,7,,1,140401030602.0,0.0,0,50,,,GBRW4,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
1839,917,30,917,FLAMING GORGE RESERVOIR,FLAMING GORGE,,5667.0,40.91474,-109.42185,UC,7,,1,140401060805.0,0.0,0,44,,,GRNU1,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
1840,919,30,919,LAKE POWELL,LAKE POWELL,,3271.0,36.93649,-111.48396,UC,7,,2029,140700061105.0,0.0,0,3,,,GLDA3,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
1841,920,30,920,NAVAJO RESERVOIR,NAVAJO,,6099.0,36.80063,-107.61203,UC,7,,16,140801011605.0,0.0,0,31,,,NVRN5,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
1842,953,30,953,DEER CREEK RESERVOIR,DEER CREEK,,5420.0,40.40837,-111.52908,UC,7,,5,160202030405.0,0.0,0,44,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
1843,914,31,914,MORROW POINT RESERVOIR,MORROW POINT,,7052.0,38.45191,-107.53791,UC,7,,11,140200021005.0,0.0,0,6,,,MPSC2,,,0,0,31,average side inflow,side inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1844,915,31,915,CRYSTAL RESERVOIR,CRYSTAL,,6758.0,38.51046,-107.62373999999998,UC,7,,11,140200021101.0,0.0,0,6,,,CLSC2,,,0,0,31,average side inflow,side inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1845,914,32,914,MORROW POINT RESERVOIR,MORROW POINT,,7052.0,38.45191,-107.53791,UC,7,,11,140200021005.0,0.0,0,6,,,MPSC2,,,0,0,32,volume of side inflow,side inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
1846,915,32,915,CRYSTAL RESERVOIR,CRYSTAL,,6758.0,38.51046,-107.62373999999998,UC,7,,11,140200021101.0,0.0,0,6,,,CLSC2,,,0,0,32,volume of side inflow,side inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
1847,913,33,913,BLUE MESA RESERVOIR,BLUE MESA,,7304.0,38.45305,-107.33677,UC,7,,11,140200021003.0,0.0,0,6,,,BMDC2,,,0,0,33,average unregulated inflow,unregulated inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1848,914,33,914,MORROW POINT RESERVOIR,MORROW POINT,,7052.0,38.45191,-107.53791,UC,7,,11,140200021005.0,0.0,0,6,,,MPSC2,,,0,0,33,average unregulated inflow,unregulated inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1849,915,33,915,CRYSTAL RESERVOIR,CRYSTAL,,6758.0,38.51046,-107.62373999999998,UC,7,,11,140200021101.0,0.0,0,6,,,CLSC2,,,0,0,33,average unregulated inflow,unregulated inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1850,917,33,917,FLAMING GORGE RESERVOIR,FLAMING GORGE,,5667.0,40.91474,-109.42185,UC,7,,1,140401060805.0,0.0,0,44,,,GRNU1,,,0,0,33,average unregulated inflow,unregulated inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1851,919,33,919,LAKE POWELL,LAKE POWELL,,3271.0,36.93649,-111.48396,UC,7,,2029,140700061105.0,0.0,0,3,,,GLDA3,,,0,0,33,average unregulated inflow,unregulated inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1852,913,34,913,BLUE MESA RESERVOIR,BLUE MESA,,7304.0,38.45305,-107.33677,UC,7,,11,140200021003.0,0.0,0,6,,,BMDC2,,,0,0,34,volume of unregulated inflow,unregulated inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
1853,914,34,914,MORROW POINT RESERVOIR,MORROW POINT,,7052.0,38.45191,-107.53791,UC,7,,11,140200021005.0,0.0,0,6,,,MPSC2,,,0,0,34,volume of unregulated inflow,unregulated inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
1854,915,34,915,CRYSTAL RESERVOIR,CRYSTAL,,6758.0,38.51046,-107.62373999999998,UC,7,,11,140200021101.0,0.0,0,6,,,CLSC2,,,0,0,34,volume of unregulated inflow,unregulated inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
1855,917,34,917,FLAMING GORGE RESERVOIR,FLAMING GORGE,,5667.0,40.91474,-109.42185,UC,7,,1,140401060805.0,0.0,0,44,,,GRNU1,,,0,0,34,volume of unregulated inflow,unregulated inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
1856,919,34,919,LAKE POWELL,LAKE POWELL,,3271.0,36.93649,-111.48396,UC,7,,2029,140700061105.0,0.0,0,3,,,GLDA3,,,0,0,34,volume of unregulated inflow,unregulated inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
1857,913,39,913,BLUE MESA RESERVOIR,BLUE MESA,,7304.0,38.45305,-107.33677,UC,7,,11,140200021003.0,0.0,0,6,,,BMDC2,,,0,0,39,average power release,power release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1858,914,39,914,MORROW POINT RESERVOIR,MORROW POINT,,7052.0,38.45191,-107.53791,UC,7,,11,140200021005.0,0.0,0,6,,,MPSC2,,,0,0,39,average power release,power release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1859,915,39,915,CRYSTAL RESERVOIR,CRYSTAL,,6758.0,38.51046,-107.62373999999998,UC,7,,11,140200021101.0,0.0,0,6,,,CLSC2,,,0,0,39,average power release,power release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1860,916,39,916,FONTENELLE RESERVOIR,FONTENELLE,,6418.0,42.02617,-110.06816,UC,7,,1,140401030602.0,0.0,0,50,,,GBRW4,,,0,0,39,average power release,power release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1861,917,39,917,FLAMING GORGE RESERVOIR,FLAMING GORGE,,5667.0,40.91474,-109.42185,UC,7,,1,140401060805.0,0.0,0,44,,,GRNU1,,,0,0,39,average power release,power release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1862,919,39,919,LAKE POWELL,LAKE POWELL,,3271.0,36.93649,-111.48396,UC,7,,2029,140700061105.0,0.0,0,3,,,GLDA3,,,0,0,39,average power release,power release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1864,946,39,946,PINEVIEW RESERVOIR,PINEVIEW,,4916.0,41.25419,-111.84254,UC,7,,4,160201020306.0,0.0,0,44,,,,,,0,0,39,average power release,power release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1865,953,39,953,DEER CREEK RESERVOIR,DEER CREEK,,5420.0,40.40837,-111.52908,UC,7,,5,160202030405.0,0.0,0,44,,,,,,0,0,39,average power release,power release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1866,912,42,912,TAYLOR PARK RESERVOIR,TAYLOR PARK,,9321.0,38.81844,-106.60592,UC,7,,11,140200010113.0,0.0,0,6,,,TPIC2,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1867,913,42,913,BLUE MESA RESERVOIR,BLUE MESA,,7304.0,38.45305,-107.33677,UC,7,,11,140200021003.0,0.0,0,6,,,BMDC2,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1868,914,42,914,MORROW POINT RESERVOIR,MORROW POINT,,7052.0,38.45191,-107.53791,UC,7,,11,140200021005.0,0.0,0,6,,,MPSC2,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1869,915,42,915,CRYSTAL RESERVOIR,CRYSTAL,,6758.0,38.51046,-107.62373999999998,UC,7,,11,140200021101.0,0.0,0,6,,,CLSC2,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1870,916,42,916,FONTENELLE RESERVOIR,FONTENELLE,,6418.0,42.02617,-110.06816,UC,7,,1,140401030602.0,0.0,0,50,,,GBRW4,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1871,917,42,917,FLAMING GORGE RESERVOIR,FLAMING GORGE,,5667.0,40.91474,-109.42185,UC,7,,1,140401060805.0,0.0,0,44,,,GRNU1,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1872,919,42,919,LAKE POWELL,LAKE POWELL,,3271.0,36.93649,-111.48396,UC,7,,2029,140700061105.0,0.0,0,3,,,GLDA3,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1873,920,42,920,NAVAJO RESERVOIR,NAVAJO,,6099.0,36.80063,-107.61203,UC,7,,16,140801011605.0,0.0,0,31,,,NVRN5,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1875,924,42,924,VEGA RESERVOIR,VEGA,,7986.0,39.22163,-107.79988,UC,7,,11,140100051202.0,0.0,0,6,,,VEGC2,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1876,925,42,925,WILLARD BAY RESERVOIR,WILLARD BAY,,4203.0,41.37738,-112.08339,UC,7,,4,160201020702.0,0.0,0,44,,,,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1877,927,42,927,STEINAKER RESERVOIR,STEINAKER,,5513.0,40.51456,-109.53275,UC,7,,1,140600100901.0,0.0,0,44,,,,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1878,928,42,928,STARVATION RESERVOIR,STARVATION,,5723.0,40.19324,-110.44722,UC,7,,6,140600040806.0,0.0,0,44,,,,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1879,930,42,930,MOON LAKE RESERVOIR,MOON LAKE,,8081.0,40.57445,-110.50665,UC,7,,6,140600030604.0,0.0,0,44,,,,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1880,931,42,931,SCOFIELD RESERVOIR,SCOFIELD,,7708.0,39.77656,-111.05074,UC,7,,7,140600070206.0,0.0,0,44,,,,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1881,932,42,932,JOES VALLEY RESERVOIR,JOES VALLEY,,6978.0,39.2901,-111.27888,UC,7,,7,140600090203.0,0.0,0,44,,,,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1882,933,42,933,VALLECITO RESERVOIR,VALLECITO,,7613.0,37.37834,-107.57486000000002,UC,7,,16,140801011401.0,0.0,0,6,,,VCRC2,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1883,934,42,934,LEMON RESERVOIR,LEMON,,8150.0,37.39538,-107.66269,UC,7,,16,140801040703.0,0.0,0,6,,,,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1884,935,42,935,JACKSON GULCH RESERVOIR,JACKSON GULCH,,7844.0,37.40186,-108.27342,UC,7,,16,140801070103.0,0.0,0,6,,,,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
